value,anomaly
0.9971491927579652,0
0.8762083551726797,0
0.5225727156983039,0
0.8854280627297947,0
0.2846254089535798,0
0.9412236607481052,0
0.6382913049415,0
0.8789166453888512,0
0.3635974361523333,0
0.8004692912396815,0
0.2512560510151133,0
0.9386350271199503,0
0.7511118874817841,0
0.3313779066919844,0
0.32911036565488183,0
0.3097717822307702,0
0.8304261617962236,0
0.8778717579075445,0
0.6034594725537157,0
0.33565707873204553,0
0.399470301534823,0
0.4257006352788749,0
0.9556447023361022,0
0.9283679015225044,0
0.9521024672758,0
0.9229493453106015,0
0.06760883021266073,0
0.7745226584268771,0
0.6406657617905025,0
2.720679627250264,1
0.5427968638252608,0
0.914623822743671,0
0.7375588133819908,0
3.5017325949611533,1
0.6125695799678721,0
0.9541025176751705,0
0.5058793131742831,0
0.10707642882995716,0
0.41616279859849026,0
0.9713978636721167,0
0.23743149611277148,0
0.8093485436892631,0
0.792172075848688,0
0.46841385048647044,0
0.12798891937289447,0
0.6224386901308111,0
0.03342673451101075,0
0.9441501233896332,0
0.5383900122306658,0
0.8651650581620665,0
0.08093975332484493,0
0.5967456977137966,0
0.8929037241688762,0
0.7589913482507922,0
0.8282754210279535,0
0.7093744797491127,0
0.232717112986912,0
0.9312447798584907,0
0.6994843786098923,0
0.4509359116759293,0
0.7994374837239643,0
0.7387616934722697,0
0.7803104311080054,0
0.6091970496749396,0
0.548582807016288,0
0.598339198294375,0
0.22166760863573165,0
0.7847995119671586,0
0.3995850169308466,0
0.15178808328367355,0
0.29319998828042215,0
0.8114215458155979,0
0.9437530632619523,0
0.6099671342787177,0
0.6515727723723163,0
0.9642928814593269,0
0.5930502755353565,0
0.16760724001505678,0
0.6310856428839716,0
0.9330874137242064,0
0.6788913326342838,0
0.47878064445764756,0
0.8909070270759516,0
0.31209927064160015,0
0.6736018347644657,0
0.6362581405217211,0
0.3738808499625649,0
0.0825668398181929,0
0.45868999255914533,0
0.5698841194317477,0
0.5337823424827032,0
0.7990203782599328,0
0.2576997938137675,0
0.4746808096688627,0
0.6285666388923199,0
0.4763500406260982,0
0.6406785204621211,0
0.08079272870614884,0
0.7033143943226099,0
0.8286355540115938,0
0.13502807366253966,0
0.30779807460159214,0
0.05468979542903685,0
0.8104892120691768,0
0.8502424041675807,0
0.147837373041945,0
0.1341142974669446,0
0.9358636525965525,0
0.030706640943929497,0
0.23251455945611255,0
0.39530972589857416,0
0.41125468761543693,0
0.6465092949563643,0
0.882339350590511,0
0.9751607235573221,0
0.8243934252511463,0
0.5985040300707973,0
0.8644172105316955,0
0.32714589977123965,0
0.08989380286682136,0
0.6936757999909899,0
0.01491788785811754,0
0.5689801778095298,0
0.2724529952358442,0
0.9878317121306909,0
0.3910228708119541,0
0.7634832272388199,0
0.3802963912819073,0
0.5093936332825527,0
0.07039451008071096,0
0.36356143394841645,0
0.8079237472760894,0
0.44113370647218264,0
0.6787955649475408,0
0.4835431624508527,0
0.41413264941152217,0
0.38856449887382527,0
0.8383617750397284,0
0.9114568188850852,0
0.07236570781686757,0
0.8184584285055204,0
0.911046461637554,0
0.5432607465279682,0
0.213118069075383,0
0.3955338113117417,0
0.09283728122504531,0
0.563388905051309,0
0.015180487119979547,0
0.4597342530439339,0
0.5340835233391568,0
0.7941527990935746,0
0.7153043768672233,0
0.8135596810600224,0
2.905611954678046,1
3.3561608788236557,1
0.39457140053078277,0
0.8382241526608817,0
0.5934030139778438,0
0.8305872079430262,0
0.9291908981050789,0
0.4582179316679077,0
0.149351109134222,0
0.23833563548195424,0
0.12183837844906353,0
0.8893349513765305,0
0.7177921296953629,0
0.1466709050562066,0
0.8816100612668074,0
0.3607088669509345,0
0.5470872484238295,0
0.7366397777237308,0
0.1813158931661234,0
0.7504923800121485,0
0.8380677796020861,0
0.7106671791678885,0
0.6031343553890325,0
0.648220302919969,0
0.7990481073377707,0
0.8284880378545029,0
0.27688455387212896,0
0.20850503641762919,0
0.8932266273763113,0
0.7100283088784243,0
0.0358522158352822,0
0.16058482239066751,0
0.47363059298361954,0
0.9612494770487865,0
