value,anomaly
0.7411062300901679,0
0.10360596162098595,0
0.6765214834656705,0
0.6411204948413317,0
0.7907695319022503,0
0.04500118661095263,0
0.23251283731238287,0
-0.017633688866859676,0
0.6948976343394917,0
0.41797484545441166,0
0.22741881270119146,0
0.24335720510545872,0
0.5215550476089732,0
1.1592005493442803,0
0.8384034915557081,0
0.5357938834062532,0
-0.05773025332828419,0
0.6582801258374511,0
0.9986884048789276,0
1.0812295686597704,0
0.4782858313663386,0
0.4709058775498435,0
-0.28499681433273805,0
0.6184298726469583,0
3.123432225598897,1
3.6307092926651645,1
-0.29088838475140044,0
0.5496745772174847,0
0.3976253193326855,0
3.4203538000851106,1
0.40816699293499265,0
0.17596645938072886,0
-0.028038733155892448,0
0.51257985826793,0
1.24152625991493,0
0.8300314631859096,0
-0.30539529251953484,0
0.5306837860936497,0
0.2742431834662843,0
0.8752570559987853,0
0.21283807598344182,0
-0.07437566704825599,0
0.20806866992330736,0
0.5877640845182889,0
0.4653025774064107,0
0.597426133096524,0
-0.08944923082430223,0
0.4408812378285508,0
0.11152742370615193,0
0.7747524182568325,0
0.7636967909749013,0
-0.24558313828181833,0
-0.24360712753011265,0
0.4923353599443263,0
0.9526230774525586,0
0.327596994973984,0
0.35844800773680935,0
0.255237796300737,0
0.7156712803629603,0
0.9997450229148549,0
0.6930200626109863,0
0.7306032742075019,0
0.3054055274795543,0
0.39123763116397475,0
0.9032414448740089,0
1.070792906650258,0
0.37800004197948456,0
-0.37585484241822087,0
0.12638700383096962,0
1.1009856886808074,0
0.29298968004493153,0
0.41397424780955205,0
0.24979634886517732,0
0.3386304175286584,0
0.5498626469918847,0
0.5506505146672838,0
0.7582553243864717,0
-0.3456323743612906,0
0.451983155509093,0
1.0767872523687927,0
3.2351087763564665,1
3.212388040756346,1
3.4794085608915593,1
2.538699924190585,1
0.5493846128921461,0
0.322347707569015,0
0.671871079404365,0
0.3050977873949782,0
0.3772891613739757,0
0.9937844720643196,0
0.7716001757664513,0
0.2827329841918875,0
0.09519022433820723,0
0.8397370294531934,0
0.46775166403070323,0
1.0265424803101835,0
0.030836609145892202,0
0.3795510523839876,0
0.4862422685675888,0
0.5678354923969794,0
1.196269363855703,0
0.7734473106493047,0
-0.38730926905778973,0
0.8263792322445748,0
0.7131808381092009,0
1.1036710978937352,0
0.7064696271664849,0
0.5308305089199592,0
0.4954055252817128,0
0.8692777760702062,0
0.9710962822447429,0
0.6003601237400044,0
-0.166237781105543,0
0.36366810346908135,0
0.8901642951243438,0
1.1562194553105254,0
0.06919800624225576,0
0.3781822623977067,0
0.7439965599159142,0
0.7665479711880034,0
0.5047781291991609,0
0.5308302839209841,0
-0.09589988843729735,0
0.05130881623525205,0
0.6658825528076029,0
1.296897101596264,0
0.04814932007749638,0
0.27534234703597793,0
0.6730427393124505,0
0.49425595734032324,0
0.9752980671699668,0
0.06555036815041627,0
0.28581572674477757,0
0.7343592995841123,0
0.3456839875560105,0
1.1418447295153937,0
1.0206123413950174,0
-0.25459448966304926,0
0.19859712780643712,0
0.34323012592791324,0
0.8365209731543207,0
3.2347068434028805,1
-0.10257099528552804,0
3.180030810240965,1
1.0274989751703378,0
0.916744259595776,0
0.5770579653261129,0
0.432641536404985,0
0.16478336237059837,0
0.4120597409492174,0
0.9026740587053403,0
0.35832274091229127,0
0.47392564196076975,0
0.16194657268111723,0
0.8008923256529957,0
1.12019104365404,0
0.33430444153227257,0
-0.2140223427714789,0
0.5462037974957927,0
0.6562600427663418,0
1.047198816047152,0
0.442260203473691,0
0.12699923684601622,0
-0.23995826280032184,0
0.8048731746151183,0
1.2950738454676962,0
0.542961100360574,0
0.5984257804735433,0
0.6472277277791836,0
0.36171024992970874,0
1.1385714474718025,0
3.184624571235509,1
2.4394685766717803,1
1.9853628146904791,1
0.8082695650061731,0
3.1753512896004032,1
3.3908835377627344,1
0.7099281154394308,0
0.5302547875457988,0
0.31786878002105573,0
0.8837796764234461,0
0.33019300356483183,0
0.43260565863826417,0
0.21801542490249204,0
0.3649864409832139,0
0.7954792696898827,0
0.8559801856740673,0
0.16423359356990427,0
-0.22998477810718965,0
0.36918411469943413,0
0.6539946089405987,0
0.3941765545801076,0
0.574574017526469,0
0.18716147605255062,0
0.2623284778445638,0
0.7766736887100776,0
1.1683680197822612,0
0.691240646790865,0
-0.15488744755214678,0
0.27379377628539586,0
1.1650534930411989,0
0.7125374764972872,0
0.5413674066911053,0
0.2760514491498192,0
0.1932928462739199,0
0.6656127439465083,0
0.9659926106699845,0
0.43338903670896534,0
-0.2959049167593586,0
0.7539133837061361,0
0.9949610140053624,0
0.9888571719406107,0
0.6429771054813932,0
0.5789951199155705,0
0.08994890119455909,0
1.0355257995474707,0
0.48896451690607373,0
0.6614459475941292,0
0.20261092297702998,0
-0.10995390786761092,0
1.1772951178607642,0
0.874854327165345,0
0.5817697376855337,0
-0.38695078225730817,0
0.4378267958367224,0
1.0111351841908198,0
0.9741504329851789,0
0.2736961272007996,0
-0.1333753405107852,0
0.3719124155895407,0
1.0969182646052285,0
0.38707590340724507,0
0.9160997679284111,0
-0.09733175253723558,0
0.37670996331429896,0
1.1450462528325354,0
0.9479058331038448,0
0.8818319590171413,0
0.14285041580427926,0
0.7359075267042023,0
1.1148749064132242,0
0.41225775360622663,0
0.5886452503660138,0
0.6111767306243725,0
0.25391101455286647,0
0.40178171490205106,0
1.2546643820551537,0
-0.0053182268617087,0
-0.33378871754663375,0
0.0601841022364302,0
0.657830615458513,0
3.4091821211189606,1
0.1785559837346827,0
2.5790081147135613,1
-0.16795280074247232,0
0.8245290330023701,0
1.3607898996017362,0
0.7958570478389224,0
2.6379629310636075,1
-0.2570112809145611,0
0.6662439335909713,0
1.2905549175713094,0
2.9911244631858707,1
-0.1159214658120834,0
0.23505848275861646,0
0.7921234327622737,0
0.6474370284955177,0
0.33104206115084817,0
-0.25713876784004785,0
-0.027905558483030612,0
0.9111122558439733,0
1.1012941669130334,0
0.35757665400064953,0
0.6343307080704221,0
-0.05394536680003992,0
1.0037316657179216,0
1.166862840382294,0
0.7891972239466762,0
-0.07264988505647602,0
0.003068082655914406,0
0.20550268045717332,0
0.8158027956378973,0
1.1003068692992923,0
0.31694423273913996,0
0.46955435526275907,0
0.8647897008823707,0
0.6093281426577126,0
0.37223897490585944,0
0.19426961091664396,0
-0.05722554293251664,0
